paper_id,pmid,title,abstract,journal,publication_date,authors,authors_str,num_authors,doi,mesh_terms,has_abstract,abstract_length,specialty,collection_date
32315515,32315515,Continuous glucose monitoring for hypoglycaemia in children: Perspectives in 2020.,"Hypoglycaemia in children is a major risk factor for adverse neurodevelopment with rates as high as 50% in hyperinsulinaemic hypoglycaemia (HH). A key part of management relies upon timely identification and treatment of hypoglycaemia. The current standard of care for glucose monitoring is by infrequent fingerprick plasma glucose testing but this carries a high risk of missed hypoglycaemia identification. High-frequency Continuous Glucose Monitoring (CGM) offers an attractive alternative for glucose trend monitoring and glycaemic phenotyping but its utility remains largely unestablished in disorders of hypoglycaemia. Attempts to determine accuracy through correlation with plasma glucose measurements using conventional methods such as Mean Absolute Relative Difference (MARD) overestimate accuracy at hypoglycaemia. The inaccuracy of CGM in true hypoglycaemia is amplified by calibration algorithms that prioritize hyperglycaemia over hypoglycaemia with minimal objective evidence of efficacy in HH. Conversely, alternative algorithm design has significant potential for predicting hypoglycaemia to prevent neuroglycopaenia and consequent brain dysfunction in childhood disorders. Delays in the detection of hypoglycaemia, alarm fatigue, device calibration and current high cost are all barriers to the wider adoption of CGM in disorders of hypoglycaemia. However, machine learning, artificial intelligence and other computer-generated algorithms now offer significant potential for further improvement in CGM device technology and widespread application in childhood hypoglycaemia.",Pediatric diabetes,2020-Aug,"['Worth C', 'Dunne M', 'Ghosh A', 'Harper S', 'Banerjee I']","Worth C, Dunne M, Ghosh A, Harper S, Banerjee I",5,10.1111/pedi.13029,"['Adolescent', 'Blood Glucose', 'Blood Glucose Self-Monitoring', 'Child', 'Diabetes Mellitus, Type 1', 'Endocrinology', 'History, 21st Century', 'Humans', 'Hypoglycemia', 'Insulin', 'Neurodevelopmental Disorders', 'Risk Factors']",True,1591,endocrinology,2026-04-22
34772661,34772661,Carotenoderma with hypothyroidism.,,Archives of disease in childhood,2022-Jun,"['Sawano K', 'Nagasaki K']","Sawano K, Nagasaki K",2,10.1136/archdischild-2021-323051,"['Endocrinology', 'Humans', 'Hypothyroidism']",False,0,endocrinology,2026-04-22
37423543,37423543,Virtual special issue of the sixth biennial meeting of the North American Society for Comparative Endocrinology (Sociedad Norteamericana de Endocrinología comparada; Societé Nord-Americaine d'Endocrinologie Comparée).,,General and comparative endocrinology,2023-Oct-01,"['Martyniuk CJ', 'Luna M', 'Paluzzi JV']","Martyniuk CJ, Luna M, Paluzzi JV",3,10.1016/j.ygcen.2023.114341,"['Endocrinology', 'North America', 'Congresses as Topic', 'Humans']",False,0,endocrinology,2026-04-22
34230068,34230068,A Bright Future for Nuclear Endocrinology.,,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",2021-Jul,"['Taïeb D', 'Hindié E', 'Mankoff D']","Taïeb D, Hindié E, Mankoff D",3,10.2967/jnumed.120.246074,"['Nuclear Medicine', 'Endocrinology', 'Humans']",False,0,endocrinology,2026-04-22
38405147,38405147,Editorial: Endocrine aspects of gynaecological cancers.,,Frontiers in endocrinology,2024,"['Czogalla B', 'Montt-Guevara MM', 'Jeschke U']","Czogalla B, Montt-Guevara MM, Jeschke U",3,10.3389/fendo.2024.1377378,"['Female', 'Humans', 'Genital Neoplasms, Female', 'Endocrinology']",False,0,endocrinology,2026-04-22
38771391,38771391,Exposure to the reproductive endocrinology subspecialty among obstetrics and gynecology residency programs.,"Prior studies found that Ob-gyn trainees believe they have inadequate experience in the REI subspecialty. We evaluated the amount of time devoted to REI within the 4-year rotation schedule of ACGME-accredited Ob-gyn residency programs. A list of current Ob-gyn residency programs, both with and without REI fellowships, was created using ACOG and ACGME databases. The programs' websites were reviewed, or the program coordinator was queried to determine the length and year of REI rotation, and the career or fellowships pursued by alumni. Wilcoxon rank sum test was utilized to assess differences in total REI rotation time between REI-affiliated and non-affiliated programs. Spearman's correlation was utilized to assess the association between total REI exposure and the percentage of alumni pursuing REI fellowships. Cumulative length of REI rotations throughout residency ranged from 0 to 20 weeks. Mean cumulative rotation length was greater in non-REI than in REI-affiliated programs (7.4 weeks vs. 6.1 weeks, p = 0.007). However, REI-affiliated programs had greater exposure to REI rotations during the first 2 years of residency (3.9 weeks vs 3.1 weeks, p = 0.042). Among all programs, 24% had the REI rotation in PGY-1, 61% in PGY-2, 50% in PGY-3, and 16% in PGY-4. The proportion of alumni matching in REI fellowship was significantly greater in REI-affiliated programs than non-REI affiliated programs (9.5% vs. 3.1%, p < 0.001). Compared to non-REI affiliated programs, Ob-gyn residencies affiliated with REI fellowships spend less time throughout residency training in REI rotations while sending a greater proportion of residents to REI fellowships.",Journal of assisted reproduction and genetics,2024-Jul,"['Zeidman R', 'Feinberg EC', 'Pavone M']","Zeidman R, Feinberg EC, Pavone M",3,10.1007/s10815-024-03127-4,"['Humans', 'Obstetrics', 'Internship and Residency', 'Gynecology', 'Endocrinology', 'Female', 'Fellowships and Scholarships', 'Reproductive Medicine', 'Education, Medical, Graduate']",True,1664,endocrinology,2026-04-22
34210597,34210597,Fruitful Futures for Reproductive Health.,,Trends in molecular medicine,2021-Aug,"['Willmes CG', 'Beymer M']","Willmes CG, Beymer M",2,10.1016/j.molmed.2021.06.009,"['Endocrinology', 'Female', 'Fertilization', 'Humans', 'Infertility', 'Reproduction', 'Reproductive Health', 'Research']",False,0,endocrinology,2026-04-22
38948998,38948998,Endocrine Entropy.,"This communication defines and describes the novel concept of endocrine entropy. The authors share insights regarding the various facets of entropy in endocrine epidemiology, physiology, clinical presentation and management. The discussion opens up a new way of approaching endocrinology. Recent advances in artificial intelligence, assessment and addressal of entropy may become integral part of endocrine diagnostics and therapeutics.",JPMA. The Journal of the Pakistan Medical Association,2024-Jun,"['Kalra S', 'Kapoor N']","Kalra S, Kapoor N",2,10.47391/JPMA.24-39,"['Humans', 'Entropy', 'Endocrine System Diseases', 'Endocrinology', 'Artificial Intelligence']",True,436,endocrinology,2026-04-22
38948999,38948999,Endocrine Entropy.,"This communication defines and describes the novel concept of endocrine entropy. The authors share insights regarding the various facets of entropy in endocrine epidemiology, physiology, clinical presentation and management. The discussion opens up a new way of approaching endocrinology. Recent advances in artificial intelligence, assessment and addressal of entropy may become integral part of endocrine diagnostics and therapeutics.",JPMA. The Journal of the Pakistan Medical Association,2024-Jun,"['Kalra S', 'Kapoor N']","Kalra S, Kapoor N",2,10.47391/JPMA.24-43,"['Humans', 'Entropy', 'Endocrine System Diseases', 'Endocrinology', 'Artificial Intelligence']",True,436,endocrinology,2026-04-22
32615596,32615596,The Vicious Circle of Left Ventricular Dysfunction and Diabetes: From Pathophysiology to Emerging Treatments.,"Diabetes and heart failure (HF) are 2 deadly and strictly related epidemic disorders. The aim of this review is to present an updated discussion of the epidemiology, pathophysiology, clinical presentation and treatment options for HF in diabetes. Relevant references published up to February 2020 were identified through searches in PubMed. Quality was graded using the Newcastle-Ottawa score in observational studies and the Cochrane Collaboration tool in randomized studies. Metabolic and neurohumoral derangements, oxidative stress, inflammation, micro- and macroangiopathy all contribute through complex molecular and cellular mechanisms to cardiac dysfunction in diabetes, which in turn, results as one the most frequent underlying conditions affecting up to 42% of patients with HF and causing a 34% increased risk of cardiovascular death. On top of traditional guideline-based HF medical and device therapies, equally effective in patients with and without diabetes, a new class of glucose-lowering agents acting through the sodium-glucose cotransporter 2 (SGLT2) inhibition showed impressive results in reducing HF outcomes in individuals with diabetes and represents an active area of investigation. Diabetes and HF are strictly linked in a bidirectional and deadly vicious circle difficult to break. Therefore, preventive strategies and a timely diagnosis are crucial to improve outcomes in such patients. SGLT2 inhibitors represent a major breakthrough with remarkably consistent findings. However, it is still not clear whether their benefits may be definitely extended to patients with HF with preserved ejection fraction, to those without diabetes and in the acute setting.",The Journal of clinical endocrinology and metabolism,2020-Sep-01,"['Cavallari I', 'Maddaloni E', 'Pieralice S', 'Mulè MT', 'Buzzetti R', 'Ussia GP', 'Pozzilli P', 'Grigioni F']","Cavallari I, Maddaloni E, Pieralice S, Mulè MT, Buzzetti R, Ussia GP, Pozzilli P, Grigioni F",8,10.1210/clinem/dgaa427,"['Cardiology', 'Diabetes Mellitus', 'Diabetic Angiopathies', 'Endocrinology', 'Heart Failure', 'Humans', 'Therapies, Investigational', 'Ventricular Dysfunction, Left']",True,1687,endocrinology,2026-04-22
